virus tax id	virus name	virus lineage	refseq id	KEGG GENOME	KEGG DISEASE	DISEASE	host tax id	host name	host lineage	pmid	evidence
1795648	Picornavirales Tottori-HG1	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; unclassified Picornavirales	NC_030744				9825	Sus scrofa domesticus	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Laurasiatheria; Suina; Suidae; Sus; Sus scrofa		RefSeq
252584	Pieris rapae granulovirus	Viruses; dsDNA viruses, no RNA stage; Baculoviridae; Betabaculovirus; unclassified Betabaculovirus	NC_013797				64459	Pieris rapae	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Neolepidoptera; Heteroneura; Papilionoidea; Pieridae; Pierinae; Pierini; Pieris		RefSeq
1249501	Pig stool associated circular ssDNA virus	Viruses; ssDNA viruses; unclassified ssDNA viruses	JX305995				9823	Sus scrofa	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Laurasiatheria; Suina; Suidae; Sus		RefSeq
1114942	Pig stool associated circular ssDNA virus GER2011	Viruses; ssDNA viruses; unclassified ssDNA viruses; Pig stool associated circular ssDNA virus	NC_017916				9823	Sus scrofa	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Laurasiatheria; Suina; Suidae; Sus		RefSeq
1114942	Pig stool associated circular ssDNA virus GER2011	Viruses; ssDNA viruses; unclassified ssDNA viruses; Pig stool associated circular ssDNA virus	NC_017916				9825	Sus scrofa domesticus	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Laurasiatheria; Suina; Suidae; Sus; Sus scrofa		RefSeq
764030	Pigeon adenovirus 1	Viruses; dsDNA viruses, no RNA stage; Adenoviridae; Aviadenovirus; Pigeon aviadenovirus A	NC_024474				8930	Columbidae	Eukaryota; Metazoa; Chordata; Craniata; Aves; Neognathae; Columbiformes		RefSeq
1907767	Pigeon adenovirus 2	Viruses; dsDNA viruses, no RNA stage; Adenoviridae; Aviadenovirus; unclassified Aviadenovirus	NC_031503				8932	Columba livia	Eukaryota; Metazoa; Chordata; Craniata; Aves; Neognathae; Columbiformes; Columbidae; Columba		RefSeq
1414603	Pigeon circovirus	Viruses; ssDNA viruses; Circoviridae; Circovirus; unclassified Circovirus; Columbid circovirus	LC035390				8932	Columba livia	Eukaryota; Metazoa; Chordata; Craniata; Aves; Neognathae; Columbiformes; Columbidae; Columba		RefSeq
1379161	Pigeon mesivirus 2	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; unclassified Picornaviridae	KC811837				8932	Columba livia	Eukaryota; Metazoa; Chordata; Craniata; Aves; Neognathae; Columbiformes; Columbidae; Columba		RefSeq
159079	Pigeon paramyxovirus 1	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Avulavirus; Avian avulavirus 1	AJ880277				8930	Columbidae	Eukaryota; Metazoa; Chordata; Craniata; Aves; Neognathae; Columbiformes		RefSeq
928289	Pigeon picornavirus B	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; unclassified Picornaviridae	NC_015626				8930	Columbidae	Eukaryota; Metazoa; Chordata; Craniata; Aves; Neognathae; Columbiformes	22043297	Literature
1980429	Pigeonpea sterility mosaic emaravirus 1	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Bunyavirales; Fimoviridae; Emaravirus	NC_029556, NC_029557, NC_029569, NC_029574, NC_029575				3821	Cajanus cajan	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Fabales; Fabaceae; Papilionoideae; Phaseoleae; Cajanus		RefSeq
1980430	Pigeonpea sterility mosaic emaravirus 2	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Bunyavirales; Fimoviridae; Emaravirus	NC_030658, NC_030659, NC_030660, NC_030661, NC_030662, NC_030663				3821	Cajanus cajan	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Fabales; Fabaceae; Papilionoideae; Phaseoleae; Cajanus		RefSeq
10264	Pigeonpox virus	Viruses; dsDNA viruses, no RNA stage; Poxviridae; Chordopoxvirinae; Avipoxvirus	NC_024447				8932	Columba livia	Eukaryota; Metazoa; Chordata; Craniata; Aves; Neognathae; Columbiformes; Columbidae; Columba	24919868	Literature, RefSeq
219584	Pike fry sprivivirus	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Sprivivirus	NC_025356				8010	Esox lucius	Eukaryota; Metazoa; Chordata; Craniata; Actinopterygii; Actinopteri; Neopterygii; Teleostei; Esociformes; Esocidae; Esox		RefSeq
1236407	Piliocolobus rufomitratus polyomavirus 1	Viruses; dsDNA viruses, no RNA stage; Polyomaviridae; Alphapolyomavirus	NC_019850				591934	Piliocolobus rufomitratus	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Cercopithecoidea; Cercopithecidae; Colobinae; Piliocolobus		RefSeq
1128423	Pine marten torque teno virus 1	Viruses; ssDNA viruses; Anelloviridae; unclassified Anelloviridae; Torque teno virus	JN704611				29065	Martes martes	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Laurasiatheria; Carnivora; Caniformia; Mustelidae; Martinae; Martes		RefSeq
2033633	Pineapple bacilliform CO virus	Viruses; Retro-transcribing viruses; Caulimoviridae; Badnavirus	NC_014648				4615	Ananas comosus	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Liliopsida; Petrosaviidae; Poales; Bromeliaceae; Bromelioideae; Ananas		RefSeq
180903	Pineapple mealybug wilt-associated virus 1	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Closteroviridae; Ampelovirus	NC_010178				4615	Ananas comosus	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Liliopsida; Petrosaviidae; Poales; Bromeliaceae; Bromelioideae; Ananas	18283409	Literature
136234	Pineapple mealybug wilt-associated virus 2	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Closteroviridae; Ampelovirus	AF283103				4615	Ananas comosus	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Liliopsida; Petrosaviidae; Poales; Bromeliaceae; Bromelioideae; Ananas	11125151	Literature
373861	Pineapple mealybug wilt-associated virus 3	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Closteroviridae; Ampelovirus	DQ399259				4615	Ananas comosus	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Liliopsida; Petrosaviidae; Poales; Bromeliaceae; Bromelioideae; Ananas	19225875	Literature
497390	Pineapple mealybug wilt-associated virus 4	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Closteroviridae; Ampelovirus; unclassified Ampelovirus	EU372003				4615	Ananas comosus	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Liliopsida; Petrosaviidae; Poales; Bromeliaceae; Bromelioideae; Ananas		RefSeq
451381	Pineapple mealybug wilt-associated virus 5	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Closteroviridae; Ampelovirus; unclassified Ampelovirus	EF467920				4615	Ananas comosus	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Liliopsida; Petrosaviidae; Poales; Bromeliaceae; Bromelioideae; Ananas		RefSeq
262957	Piper yellow mottle virus	Viruses; Retro-transcribing viruses; Caulimoviridae; Badnavirus	NC_022365				13216	Piper nigrum	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Piperales; Piperaceae; Piper		RefSeq
694008	Pipistrellus bat coronavirus HKU5	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Nidovirales; Coronaviridae; Coronavirinae; Betacoronavirus	NC_009020				9397	Chiroptera	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Laurasiatheria		RefSeq
694008	Pipistrellus bat coronavirus HKU5	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Nidovirales; Coronaviridae; Coronavirinae; Betacoronavirus	NC_009020				105295	Pipistrellus abramus	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Laurasiatheria; Chiroptera; Microchiroptera; Vespertilionidae; Pipistrellus		UniProt
49891	Pirital mammarenavirus	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Arenaviridae; Mammarenavirus	NC_005894, NC_005897				134742	Sigmodon alstoni	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Rodentia; Myomorpha; Cricetidae; Sigmodontinae; Sigmodon		RefSeq, UniProt
912320	Piscine myocarditis virus AL V-708	Viruses; dsRNA viruses; Totiviridae; unclassified Totiviridae	NC_015639				8030	Salmo salar	Eukaryota; Metazoa; Chordata; Craniata; Actinopterygii; Actinopteri; Neopterygii; Teleostei; Salmoniformes; Salmonidae; Salmoninae; Salmo		RefSeq
1798085	Piscine myocarditis-like virus	Viruses; dsRNA viruses; Totiviridae; unclassified Totiviridae	NC_029302				28800	Notemigonus crysoleucas	Eukaryota; Metazoa; Chordata; Craniata; Actinopterygii; Actinopteri; Neopterygii; Teleostei; Cypriniphysae; Cypriniformes; Cyprinoidea; Cyprinidae; Notemigonus		RefSeq
1157337	Piscine orthoreovirus	Viruses; dsRNA viruses; Reoviridae; Spinareovirinae; Orthoreovirus	NC_036468, NC_036469, NC_036470, NC_036471, NC_036472, NC_036473, NC_036474, NC_036475, NC_036476, NC_036477				8030	Salmo salar	Eukaryota; Metazoa; Chordata; Craniata; Actinopterygii; Actinopteri; Neopterygii; Teleostei; Salmoniformes; Salmonidae; Salmoninae; Salmo		RefSeq
1176736	Pitaya virus X	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Alphaflexiviridae; Potexvirus; unclassified Potexvirus	NC_024458				154422	Hylocereus	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Caryophyllales; Cactineae; Cactaceae; Cactoideae; Hylocereeae		RefSeq
1450746	Pithovirus sibericum	Viruses; dsDNA viruses, no RNA stage; unclassified dsDNA viruses; Pithoviridae; Pithovirus	NC_023423				5755	Acanthamoeba castellanii	Eukaryota; Longamoebia; Acanthamoebidae; Acanthamoeba	24591590	Literature, RefSeq
1965238	Pityohyphantes rubrofasciatus iflavirus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Iflaviridae; unclassified Iflaviridae	NC_034217				187174	Pityohyphantes	Eukaryota; Metazoa; Arthropoda; Chelicerata; Arachnida; Araneae; Araneomorphae; Araneoidea; Linyphiidae; Linyphiinae		RefSeq
1170425	Piura virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; unclassified ssRNA positive-strand viruses; Negevirus	NC_034155				7174	Culex	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Nematocera; Culicomorpha; Culicoidea; Culicidae; Culicinae; Culicini		RefSeq
1170425	Piura virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; unclassified ssRNA positive-strand viruses; Negevirus	NC_034155				53527	Culex	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Nematocera; Culicomorpha; Culicoidea; Culicidae; Culicinae; Culicini; Culex		RefSeq
159252	Planaria asexual strain-specific virus-like element type 1	Viruses; unclassified viruses	NC_003219, NC_003220				6162	Girardia tigrina	Eukaryota; Metazoa; Platyhelminthes; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Girardia		RefSeq
994601	Planktothrix phage PaV-LD	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; unclassified Podoviridae	NC_016564				598707	Planktothrix agardhii HAB637	Bacteria; Cyanobacteria; Oscillatoriophycideae; Oscillatoriales; Microcoleaceae; Planktothrix		RefSeq
159153	Planococcus citri densovirus	Viruses; ssDNA viruses; Parvoviridae; Densovirinae; Ambidensovirus; Hemipteran ambidensovirus 1	NC_004289				170843	Planococcus citri	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Paraneoptera; Hemiptera; Sternorrhyncha; Coccoidea; Pseudococcidae; Planococcus		RefSeq
28354	Plantago asiatica mosaic virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Alphaflexiviridae; Potexvirus	NC_003849				197796	Plantago asiatica	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Lamiales; Plantaginaceae; Plantagineae; Plantago		UniProt
312274	Plantago mottle virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Tymoviridae; Tymovirus	NC_011539				3847	Glycine max	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Fabales; Fabaceae; Papilionoideae; Phaseoleae; Glycine; Soja		Literature
312274	Plantago mottle virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Tymoviridae; Tymovirus	NC_011539				3888	Pisum sativum	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Fabales; Fabaceae; Papilionoideae; Fabeae; Pisum	936477	Literature
312274	Plantago mottle virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Tymoviridae; Tymovirus	NC_011539				4102	Petunia x hybrida	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Solanales; Solanaceae; Petunioideae; Petunia		Literature
312274	Plantago mottle virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Tymoviridae; Tymovirus	NC_011539				4151	Antirrhinum majus	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Lamiales; Plantaginaceae; Antirrhineae; Antirrhinum		Literature
312274	Plantago mottle virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Tymoviridae; Tymovirus	NC_011539				29818	Plantago major	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Lamiales; Plantaginaceae; Plantagineae; Plantago		Literature
312274	Plantago mottle virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Tymoviridae; Tymovirus	NC_011539				45318	Tetragonia tetragonioides	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Caryophyllales; Aizoaceae; Tetragonia		Literature
312274	Plantago mottle virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Tymoviridae; Tymovirus	NC_011539				81866	Nicotiana clevelandii	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Solanales; Solanaceae; Nicotianoideae; Nicotianeae; Nicotiana		Literature
64698	Plautia stali intestine virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Dicistroviridae; Triatovirus	NC_003779				106108	Plautia stali	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Paraneoptera; Hemiptera; Pentatomoidea; Pentatomidae; Pentatominae; Plautia		RefSeq
1755785	Pleospora typhicola fusarivirus 1	Viruses; ssRNA viruses; unclassified ssRNA viruses; Fusariviridae	NC_028470				1075110	Pleospora typhicola	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Dothideomycetes; Pleosporomycetidae; Pleosporales; Pleosporineae; Pleosporaceae; Pleospora		RefSeq
674983	Pleurotus ostreatus virus 1	Viruses; dsRNA viruses; Partitiviridae; Betapartitivirus	NC_006960, NC_006961				5322	Pleurotus ostreatus	Eukaryota; Fungi; Dikarya; Basidiomycota; Agaricomycotina; Agaricomycetes; Agaricomycetidae; Agaricales; Pleurotaceae; Pleurotus		RefSeq
262175	Plodia interpunctella granulovirus	Viruses; dsDNA viruses, no RNA stage; Baculoviridae; Betabaculovirus	NC_032255				58824	Plodia interpunctella	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Neolepidoptera; Heteroneura; Pyraloidea; Pyralidae; Phycitinae; Plodia		RefSeq
675077	Plum bark necrosis stem pitting-associated virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Closteroviridae; Ampelovirus	NC_009992				3758	Prunus domestica	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Rosales; Rosaceae; Maloideae; Amygdaleae; Prunus		RefSeq
12211	Plum pox virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus	NC_001445	T40297			3758	Prunus domestica	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Rosales; Rosaceae; Maloideae; Amygdaleae; Prunus		UniProt
12211	Plum pox virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus	NC_001445	T40297			3760	Prunus persica	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Rosales; Rosaceae; Maloideae; Amygdaleae; Prunus		UniProt
12211	Plum pox virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus	NC_001445	T40297			36595	Prunus cerasifera	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Rosales; Rosaceae; Maloideae; Amygdaleae; Prunus		UniProt
12211	Plum pox virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus	NC_001445	T40297			36596	Prunus armeniaca	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Rosales; Rosaceae; Maloideae; Amygdaleae; Prunus		UniProt
12211	Plum pox virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus	NC_001445	T40297			88123	Prunus salicina	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Rosales; Rosaceae; Maloideae; Amygdaleae; Prunus		UniProt
12211	Plum pox virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus	NC_001445	T40297			105665	Prunus glandulosa	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Rosales; Rosaceae; Maloideae; Amygdaleae; Prunus		UniProt
12211	Plum pox virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus	NC_001445	T40297			114937	Prunus spinosa	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Rosales; Rosaceae; Maloideae; Amygdaleae; Prunus		UniProt
31738	Plum pox virus strain El Amar	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus; Plum pox virus	AM157175				3758	Prunus domestica	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Rosales; Rosaceae; Maloideae; Amygdaleae; Prunus		UniProt
31738	Plum pox virus strain El Amar	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus; Plum pox virus	AM157175				3760	Prunus persica	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Rosales; Rosaceae; Maloideae; Amygdaleae; Prunus		UniProt
31738	Plum pox virus strain El Amar	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus; Plum pox virus	AM157175				36595	Prunus cerasifera	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Rosales; Rosaceae; Maloideae; Amygdaleae; Prunus		UniProt
31738	Plum pox virus strain El Amar	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus; Plum pox virus	AM157175				36596	Prunus armeniaca	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Rosales; Rosaceae; Maloideae; Amygdaleae; Prunus		UniProt
31738	Plum pox virus strain El Amar	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus; Plum pox virus	AM157175				88123	Prunus salicina	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Rosales; Rosaceae; Maloideae; Amygdaleae; Prunus		UniProt
31738	Plum pox virus strain El Amar	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus; Plum pox virus	AM157175				105665	Prunus glandulosa	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Rosales; Rosaceae; Maloideae; Amygdaleae; Prunus		UniProt
